Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.492492,0.0492492,1.5e-05,0.193585,0.07772283077063007,114.3,65.0,254.0,75.72325343717813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.366591,0.0366591,1.7e-05,0.119538,0.054356832390234075,162.6,62.0,341.0,116.74207087040692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.417730,0.041773,1.6e-05,0.204858,0.06993712010104347,155.7,62.0,354.0,125.35287968149932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.589057,0.0589057,1.5e-05,0.335748,0.12393130448839165,130.6,62.0,336.0,92.31491994496038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.216619,0.0216619,5e-06,0.095882,0.031508929963495184,132.3,62.0,336.0,106.5082678063591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.319533,0.0319533,1.4e-05,0.18276,0.0641702957897967,150.7,62.0,329.0,95.9792222885303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.159724,0.0159724,1.2e-05,0.12628,0.04167416425210122,154.1,70.0,297.0,96.22248524470082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.568566,0.0568566,0.000184,0.201171,0.07782376792792803,131.3,62.0,310.0,92.8428181869168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.629221,0.0629221,1.2e-05,0.220296,0.07792307314286172,138.8,62.0,332.0,97.14342203383842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.424151,0.0424151,0.000212,0.19476,0.07413839637873962,130.8,62.0,301.0,89.38779434451763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.321241,0.0321241,9e-06,0.154801,0.05537004620530651,130.2,62.0,274.0,84.12002007713609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.0,0.285040,0.028504,1.3e-05,0.145208,0.056842093738805145,634.0,62.0,1392.0,657.5947755942781,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006759,0.0006759,4e-06,0.002124,0.0007009220712746888,642.9,70.0,1392.0,657.0500488293618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019045,0.0019045,4e-06,0.008246,0.0030078960439335516,863.2,70.0,1392.0,682.677864491494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012163,0.0012163,2e-06,0.009391,0.0030477097594386804,995.4,70.0,1392.0,638.5866686154146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.215871,0.0215871,2e-06,0.184946,0.06101593077836312,746.4,70.0,1392.0,638.8404773928743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.178151,0.0178151,4e-06,0.100388,0.03928045582128316,481.1,54.0,1392.0,535.3413137636794,0.4,104.8,0.0,524.0,270.5924364550249,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002291,0.0002291,5e-06,0.001376,0.0004421532853861631,978.6,70.0,1392.0,629.1334781533513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002062,0.0002062,5e-06,0.000711,0.00022379535542792464,783.1,70.0,1392.0,653.2721825123464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.9,0.0,0.209353,0.0209353,5e-06,0.09195,0.03582990901157548,143.2,54.0,385.0,120.44805242648522,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.135492,0.0135492,0.000425,0.049998,0.01632974297103295,422.8,63.0,1392.0,486.10968126773844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.123525,0.0123525,7e-06,0.071247,0.024444475071066674,553.1,63.0,1392.0,600.9524754735418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.067910,0.006791,0.000266,0.030565,0.012917115149203314,220.8,59.0,1392.0,416.00101495602684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.8,0.0,0.815092,0.0815092,0.000499,0.457604,0.14283527292984896,205.6,54.0,724.0,248.27323657615614,0.1,52.4,0.0,524.0,370.5239533417509,0.0,0.0
0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.3,0.7,0.0,1.844946,0.1844946,0.00033,1.084159,0.38505596918402657,400.3,54.0,1494.0,583.1108242292655,0.1,288.0,0.0,1440.0,831.3843876330611,0.1,0.0
0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.9,0.1,0.0,0.373308,0.0373308,0.000112,0.363719,0.12085005345882144,559.5,54.0,1494.0,620.4217651458293,0.3,499.0,0.0,1440.0,637.2507573771708,0.02,0.0
0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.9,0.1,0.0,0.441752,0.0441752,2e-05,0.286546,0.09660627217359015,237.0,54.0,452.0,165.00639718238534,0.3,173.9,0.0,398.0,171.62442846064906,0.0,0.0
0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.6,0.4,0.0,1.181279,0.1181279,0.001177,0.542709,0.21021253362417391,159.3,54.0,367.0,129.95986559960218,0.3,68.3,0.0,313.0,148.24900224509665,0.1,0.0
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.8,0.0,0.512323,0.0512323,0.000407,0.256482,0.09599146019149019,764.4,54.0,1392.0,666.0747705775981,0.1,32.5,0.0,325.0,229.80970388562795,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002630,0.000263,2e-06,0.002023,0.0006582474416543102,996.3,73.0,1392.0,637.1375309407956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001692,0.0001692,2e-06,0.000826,0.00026407953347429254,506.6,73.0,1392.0,569.5530801524219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.072062,0.0072062,4e-06,0.047536,0.01522380565466832,475.2,73.0,1392.0,629.0966716031982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.129087,0.0129087,0.00029,0.075463,0.023806324002247806,462.9,65.0,1392.0,612.8738224318463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
