Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.9,0.0,9.184869,0.9184869,0.000247,3.481975,1.4052829523479426,173.3,55.0,383.0,117.9595505059067,0.1,0.1,1.0,1.0,0.0,0.3,0.0
0.2,0.0,0.0,0.2,0.1,0.0,0.2,0.5,0.5,0.0,0.232520,0.023252,8e-06,0.143179,0.05153907609792571,156.6,54.0,447.0,131.3741053463564,0.4,39.3,0.0,393.0,175.75494303148346,0.2,0.0
0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.9,0.1,0.0,0.096885,0.0096885,2e-06,0.064652,0.022573556061241215,931.3,54.0,1506.0,679.3421736421852,0.2,850.8,0.0,1452.0,683.4639712523258,0.0,0.0
0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.094597,0.0094597,8.1e-05,0.089383,0.02958495768873845,136.5,54.0,348.0,109.28784622881601,0.4,82.5,0.0,294.0,109.28784622881601,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002193,0.0002193,1e-05,0.000502,0.00020343795122837823,925.2,54.0,1506.0,749.8095758257559,0.4,871.2,0.0,1452.0,749.8095758257559,0.0,0.0
0.0,0.0,0.2,0.3,0.2,0.1,0.0,0.8,0.2,0.0,1.938992,0.1938992,9e-06,1.733578,0.5732423177575324,289.8,54.0,1506.0,452.35600532717103,0.5,195.7,0.0,1452.0,509.3180139026248,0.0,0.0
0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.9,0.0,9.318372,0.9318372,0.000469,3.669667,1.2885423188876064,163.3,54.0,383.0,101.56010809149208,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.071513,0.3071513,0.000523,1.126915,0.4166576186195261,200.1,104.0,383.0,109.55612463228354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,6.655210,0.665521,0.000539,1.945444,0.7566834556305195,224.1,103.0,383.0,123.85156886818638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4,0.4,0.0,0.0,0.1,0.8,0.2,0.0,2.662846,0.2662846,0.000114,1.174324,0.43316259334566787,70.3,54.0,139.0,31.513841756000208,0.8,0.1,0.0,1.0,0.3535533905932738,0.1,0.0
0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.7,0.0,3.769222,0.3769222,0.000426,1.944978,0.6644180351275677,218.8,55.0,383.0,132.9668296146741,0.2,28.9,0.0,288.0,165.98895545587766,0.0,0.0
0.2,0.0,0.0,0.5,0.2,0.0,0.0,0.9,0.1,0.0,0.821104,0.0821104,0.000159,0.408994,0.13530342107165821,431.1,54.0,1506.0,580.7358263444748,0.5,347.0,0.0,1452.0,616.6883554744469,0.0,0.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.361967,0.0361967,4e-06,0.348136,0.1154933741314963,538.2,54.0,1506.0,641.752080895211,0.4,484.2,0.0,1452.0,641.7520808952108,0.0,0.0
0.2,0.0,0.2,0.5,0.1,0.0,0.0,1.0,0.0,0.0,0.760797,0.0760797,0.000157,0.20498,0.09038138619345247,316.8,54.0,1432.0,542.752613996469,0.8,258.0,0.0,1378.0,545.2467331401446,0.0,0.0
