Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.4,0.6,0.0,2.224251,0.2224251,0.000584,0.917515,0.28879923710425554,169.8,54.0,707.0,205.44737093042156,0.3,10.0,0.0,38.0,16.990193249832878,0.0,0.0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.9,0.0,12.518737,1.2518737,0.000698,5.071427,2.0602038873596213,113.9,54.0,331.0,85.75345798016285,0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.4,0.0,7.682989,0.7682989,0.040285,3.732984,1.1751537762581448,101.5,54.0,319.0,81.23935827745892,0.5,7.0,0.0,38.0,17.828815627143232,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.543819,1.0543819,0.000696,5.016746,1.604727816377914,219.5,73.0,387.0,113.9953702763601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.9,0.0,5.352588,0.5352588,0.000334,2.866829,0.9857496124284046,199.5,62.0,359.0,121.04108577026416,0.1,3.1,31.0,31.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4,0.1,0.0,0.2,0.5,0.5,0.0,6.063049,0.6063049,0.011282,3.054313,1.1894732263962948,341.5,54.0,1392.0,554.4908074581178,0.4,3.9,0.0,38.0,16.88786546606764,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.205341,0.0205341,0.00011,0.114607,0.037352997142130376,734.4,70.0,1392.0,613.3797446208271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.272212,0.0272212,1e-05,0.102697,0.03561833145227952,276.9,62.0,1392.0,406.8457119515128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.1,0.1,0.0,0.2,0.6,0.4,0.0,0.511435,0.0511435,1.1e-05,0.203278,0.0717255523130433,124.7,54.0,571.0,158.1441325711032,0.5,51.7,0.0,517.0,211.06436616981716,0.2,0.0
0.0,0.0,0.0,0.3,0.7,0.0,0.0,1.0,0.0,0.0,0.207338,0.0207338,1.1e-05,0.190563,0.06288703457412965,295.8,54.0,992.0,300.29570611500776,0.3,241.8,0.0,938.0,300.29570611500776,0.0,0.0
0.0,0.0,0.0,0.3,0.7,0.0,0.0,1.0,0.0,0.0,0.201978,0.0201978,2e-06,0.102171,0.043794020399479196,108.9,54.0,211.0,59.51367723286621,0.5,54.9,0.0,157.0,59.51367723286621,0.0,0.0
0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.5,0.5,0.0,7.576780,0.757678,1e-05,3.89311,1.5358684828377323,167.6,54.0,361.0,112.57511072859558,0.3,27.8,0.0,204.0,88.93143426258231,0.0,0.0
0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.3,0.7,0.0,7.781108,0.7781108,0.000462,3.435887,1.1749458088202527,146.4,54.0,341.0,106.70645091402237,0.2,6.9,0.0,38.0,20.223748416156685,0.0,0.0
0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.7,0.3,0.0,6.511510,0.651151,0.000127,2.764982,0.9926126939445521,115.3,54.0,361.0,93.50347587122096,0.5,9.7,0.0,48.0,23.326869853086958,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.234445,0.7234445,0.00042,3.78932,1.1867633211319746,179.7,70.0,331.0,88.32144574098511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.3,0.7,0.0,8.767108,0.8767108,7e-06,5.107086,1.7330008331851319,147.6,55.0,341.0,90.0545513687244,0.3,0.1,0.0,1.0,0.5773502691896258,0.3,0.0
0.1,0.0,0.0,0.4,0.5,0.0,0.0,1.0,0.0,0.0,0.614757,0.0614757,1.4e-05,0.306229,0.13196316323031212,490.1,54.0,1506.0,604.9711563372257,0.3,434.9,0.0,1452.0,605.9170185209633,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.387850,0.038785,1.7e-05,0.341756,0.11290525643887346,667.3,54.0,1494.0,700.8594802891027,0.2,613.3,0.0,1440.0,700.8594802891027,0.0,0.0
0.0,0.0,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.003116,0.0003116,1.1e-05,0.000721,0.00031579494049848936,214.4,54.0,1506.0,454.46383550044743,0.6,160.4,0.0,1452.0,454.46383550044743,0.0,0.0
0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.8,0.2,0.0,1.448478,0.1448478,5e-06,0.870131,0.2936518506761025,227.6,54.0,1506.0,454.61734825381814,0.5,171.7,0.0,1452.0,506.072535032564,0.0,0.0
0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.6,0.4,0.0,1.180414,0.1180414,0.000678,0.325416,0.12003841180268553,128.8,54.0,331.0,107.41384144202894,0.6,3.3,0.0,31.0,12.501999840025595,0.0,0.0
0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.8,0.0,11.162129,1.1162129,0.000633,4.874962,1.8198825607704134,149.2,54.0,341.0,103.88861556707955,0.1,3.8,0.0,38.0,26.870057685088806,0.2,0.0
0.4,0.0,0.0,0.4,0.2,0.0,0.0,1.0,0.0,0.0,0.818059,0.0818059,1.3e-05,0.305678,0.11912084034512088,306.0,54.0,1494.0,469.99196210620926,0.7,248.8,0.0,1440.0,471.84479557489146,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.010537,0.0010537,1.1e-05,0.006004,0.001874963584831568,735.8,54.0,1494.0,632.2022883012472,0.2,681.8,0.0,1440.0,632.2022883012472,0.0,0.0
0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,0.445128,0.0445128,1e-05,0.396823,0.13103810837691454,182.9,54.0,702.0,214.10093673571612,0.6,128.9,0.0,648.0,214.10093673571612,0.0,0.0
0.3,0.0,0.1,0.0,0.0,0.0,0.4,0.4,0.6,0.0,0.601048,0.0601048,0.000663,0.390282,0.12879282425609398,113.4,54.0,341.0,86.34452951853856,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.1,0.2,0.0,0.0,0.2,0.5,0.5,0.0,0.275091,0.0275091,7e-06,0.157478,0.05336848804772344,232.2,54.0,1392.0,420.2657360395787,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.2,0.3,0.0,0.0,0.7,0.3,0.0,0.103751,0.0103751,1.3e-05,0.086651,0.028458618533954018,347.7,54.0,1392.0,438.4470194777117,0.4,155.1,0.0,517.0,276.34812413744686,0.0,0.0
0.1,0.0,0.0,0.4,0.2,0.0,0.0,0.7,0.3,0.0,0.105157,0.0105157,2e-06,0.093705,0.030840424731366965,537.4,54.0,1494.0,600.1642738080596,0.3,439.8,0.0,1440.0,664.9924095520976,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.202502,0.0202502,1.1e-05,0.099872,0.04015422426027484,693.9,54.0,1490.0,617.3409736748224,0.2,639.9,0.0,1436.0,617.3409736748224,0.0,0.0
